sentiment,content
0,tehblue don t know interact i m getting better pain though want give poor liver break
0,getting one lil gem s ear repierced work today definitely dreading
0,maybe wrong week could stayed good
0,http twitpic com fq making sad
0,i m bummed retrorewind contest state hawaii
1,joshuawoodard happy birthday man ride wedding i ll see guy soon though play july th
0,freyalynn lol seriously fail sigh
0,traceeellisross all miss girlfriend season
1,leighannirvine thanks hun i m wearing new goldmine e s big false lash show
1,purelynarcotic ohh twpp falling silent waiting track ur u version next time maybe btw sunny california sound good
0,sucky day far hope get better
0,tromboneforhire zune hd e mean game zune hd like dreamed
0,home marble fall back reality
1,meeting went well last night they shot promo air weekend mtv tried hide close think caught me
0,im watching tv home wishing could get chicken shish delivered go enough penny
1,curled couch like question mark mind like jell o ah ti joy woman
0,crizzoid cant stand summer fever for me weather get really humid lol
0,think quot how much want it quot factor really want fit again that s going happen
0,millionfagmarch ah misunderstood message really dislike f word url good luck march
0,apparently degree kilkenny now comedy would great remedy boredom hell leave kilkenny
0,much fun day brewer game home sick
0,lame deland favorite people
0,poor little mba fire
0,mrskutcher sorry demi read post attend bgt im sure support sb helped tho world without pap plzz
0,ddlovato food like can t put penutt butter bread always broke bread need tosted much
0,demi super girl like french fan
0,staying school today
0,wish camping loch lomond right stupid work film watch
0,lol exam go mcast school finished form that s soo disappointed
0,lunch fun nothing eat
0,dorkybarb currently penguin mn zoo go sometime soon
0,saytri lol exam go mcast school finished form that s soo disappointed
0,gi ri ja suck it
1,got done working out relaxing work
0,baby left gonna get ready again i m leavin chili full
0,sadly time come put mom home
0,kellyolexa monday start friday least work day week long day
0,nightrpstar think so hired someone that
0,melaniericheson used nkotb sleeping bag too know
1,hoptonhousebnb sorry meaning complain feeling rough heat getting tonight would love visiting india though
0,class next two day but work everyday today til next wednesday sad
0,lovekelsey coming detroit grand rapid october
0,sochae too know miss excitement lol
0,http bit ly gqdbd one saddest song i ve ever heard
1,mileycyrus wouldnt let vote yesterday made today really hope u win cause everyone know u deserve d
0,wish raining
0,http twitpic com fue formerly pretty car
0,hurt sister much potential isnt using waste god given talent
1,hahahahaha let s tweet two hour need a
0,back salvador wish sao paulo see second concert
0,draining iphone battery half day without making single call suck month old huge fail apple s part
0,lakers stu lantz awesome miss chick hearn tho
0,samm xx awww suck
0,mitchelmusso im sad cant go make sad
0,sad discontinued sesame tofu salad trader joes
1,eww gross amp lady keep looking weird ha ha another smiled amp asked company me army lol
0,gonna miss nanna amp bampa going lake disdrict omg got disney channel miss baby matt love x mitchel
0,cold take boat tonight might go anyway danvan operation either bummer
1,itsjakey love call chica
0,aonir i m trying convince janeylicious wait bit see up well want see
0,therankinfiles fair asking mktg cd s etc suggested never even emailed back
1,sneadles great picture ton money day
0,davidismyangel enough time if get vip know make least they ll other
0,can t even gift money away day re http ff im lqux
0,anhhoang sorry posted vid again load me
1,ready celebrate weekend oh wait minute
0,agarcia r u defensive bus mean me make sad
0,want go swimming
0,the law rence amp simplysarah why head feel like surface sun underneath beaver pelt
0,mi corazonsito tiene frio weather suck
0,bad mood dont feel good bad one care
0,jeremydurden really miss right
0,brianna love aw i m goanna get see tonight co leave tot s early go missy s bday party pullin double haha
0,tinytim can t go weekend hour exam next week prevent got uni summerball next sat though good
0,stick stone may break bone but word hurt forever
0,chickwoman im riding high low mood now chore blow
0,ac building died like past day
0,leathermartini awwwh sorry we ll glad closer u though
0,awww lil girl bgt said didnt time soo sad huggin
0,trying decide movie friend going well lol p bible study nite mean b day cake buy own
0,saddest celeb story week http bit ly hph
0,holiday fair
0,stupid twitter i m faceless
0,johnhensel hate u wait one week see cuz puerto rico still coming soon
0,mitchelmusso wish could would cost much call way uk
0,mitchelmusso album getting uk release ill order pay huge amount get shipped uk
1,aboutlittlerock wow mhenslee constantly ranting love genghis grill too never there colorado
1,tomorrow warm day reason like sun much xd i ll go swim d that s better xd
0,mitchelmusso can t can t can t i m sad i m venezuela
0,everyones set quot away quot msn nobody talk
0,herobeth entire week get design graphic design job home freelance sad
0,clumsyflic kid got second chance shudnt have mowgli didnt gutted
0,really really miss
0,oh yes cavs win game onto game still danger win one either shot championship
0,damn never knew could miss phone much hour till told back till
0,playing zeke he s leaving today
0,kellycombs i m bummed miss you hope enjoy writing conf tho
0,sucking abbreviation today sorry sentence look like eight year old typing them lol
0,aaronob it itunes lost song
0,official i m worst day called mile away
0,i m sickk tomorrow disaster get better
0,im depressed pretty day everyone either something can t bleh
0,pawstoupdate break heart
0,mitchelmusso sad i d love talk live uk can t wait new album please say hi xxx
0,dirtlawyer re swa amp pet good news owner bad news people w allergy needed fly less sad many know
0,ultramegaman i ve never done friday digest today anomaly usually schedule friday leave time it
0,already miss mohawk
0,arrived safely san fran disgraced report tossed cooky seems longer constitution flying
0,gillianre im happy im emailin complaint haha il hav listen sunday
0,lexielovesgreys well sadly live boring city usa nothing here
0,cant believe venus lost real shame smh think im getting sick crap week doesnt look like wknd gona better
0,baby man year old week today he s growing fast
0,suziebee yes dear i m opff bblr
0,came online big cause ruined
0,arnteriksen i m exactly day are man buried followfriday
0,kaelahbee aw kaelah feel bad you sound serious please get better soon admire still working hard stuff
0,feeling fab today missing boo
0,rosaliejhale i m fine i ve trying figure meaning behind song cant think anything urlm in cnmt
0,fed pain
0,broke laptop again
1,nizhonipetphoto wannna go wanna go anywhere jersey
0,want hear voice
0,dog poppy poorly hate seeing pet ill sad
1,jtsui wish could sat thats super busy day sunday perhaps playing football dolores park too youre welcome come hang
0,hernia hurting way usual tonight way i m able go out
0,eabearce oh work poor boy
1,rikmach yeah remember hug
0,got bad headache
0,friend feel though need bring gift house warming a mess
0,nova caine saw it made sad
0,dammit forgot go canvas shopping today
0,another long day glad weekend but still call
0,even want go store get ice cream wasted cute outfit on sitting as twitter
1,smith amherst mini reunion last night fun miss old day
0,stomach cramp sat bed hot water bottle hot milk amp toast feel like wi girl minus stomach cramp
1,stephhh awww heard sweetest guy fan
1,mum lost grangemouth utter hilarity totally lost
0,omg parent today i ve fighting mine
1,professorspork actually envy even though i ve already seen it good
0,sheila libere moving done internet monday cafe like new place work fine everything else so
0,misscokasplash yay missed naptime
1,stonezoneshow http twitpic com gwh bwahahahahahahaha nice want doggy
0,oyfreakinvey u witch im upstate fucking hick dry county alcohol ethnic food im cry
0,nicole http twitpic com rylt ur lucky there stage close theem think we re dangerous
0,sitting work watching clock moving fast enough
0,sorry tweet bgt poor wonderful crazy weird greg fair silly little girl never going cope urgh fair
0,day beasted me
1,aaronstewart try drawer horizontal cabinet full non digital fun sec amp finra make job joyful can t hire temp either
0,lt bored death
0,oh no read going remake girl wanna fun stop hollywood just stop
0,laurenbernal make one i m still craving shrimp
1,dressjunkie oh no horrible lol better singer even cry u think made cry haha
1,kadi rude going cabin drinking without lizlove im proud momma finally learned properly twit
0,craving munchkins bad
1,wethetravis hope happens tomorrow ill providing dad get better take
0,briarlaboheme oh dear terrible however moleskine notebook rule lot
0,time get game cancel th season like show
0,girl friend also dropped
0,watching qi dave still quite bored even adam davis cheer up he s quite funny
1,yelyahwilliams love haaaaair
0,hip wide rock mario kart short bone structure year old boy
0,blkademic i m sorry hear that sometimes family suck
0,sick home bored want get better already enjoy college grad
0,weekend bought lost odyssey yay however rrod ed second time
0,southland wk
1,gotta go twitterer stupid sister want go facebook oging montreal morrow wont while bye xoxox lt
0,http twitpic com hvr picture last year freshman year miss tho day
0,good day havent good week forreal
1,rainboweagle yeah replied meant take photo drink laaazy didnt x
0,hoe none
0,fall in love aww too miss you
